DATE,Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall,Ensemble_Predicted_Demand
2024-01-01 00:00:00,1,15,-12.21,14,0,1,1,1,4.1,0.0,776.2476989371502
2024-01-01 01:00:00,1,11,-11.75,19,1,1,1,1,0.0,0.0,755.0170951672869
2024-01-01 02:00:00,1,13,-12.25,16,2,1,1,1,1.5,0.0,695.6342113765022
2024-01-01 03:00:00,1,13,-12.21,16,3,1,1,1,1.5,0.0,695.2797526691427
2024-01-01 04:00:00,1,8,-9.45,27,4,1,1,1,2.1,0.0,725.3380336985786
2024-01-01 05:00:00,1,6,-11.15,28,5,1,1,1,3.6,0.0,754.6780147961572
2024-01-01 06:00:00,1,6,-11.11,28,6,1,1,1,3.6,0.0,787.1539681913125
2024-01-01 07:00:00,1,6,-11.15,29,7,1,1,1,0.0,0.0,817.007485565833
2024-01-01 08:00:00,1,3,-11.15,35,8,1,1,1,2.6,0.0,867.9387208971527
2024-01-01 09:00:00,1,3,-11.11,35,9,1,1,1,2.6,0.0,870.6937680427889
2024-01-01 10:00:00,1,1,-12.25,37,10,1,1,1,1.5,0.0,860.4748415138429
2024-01-01 11:00:00,1,1,-12.25,37,11,1,1,1,0.0,0.0,847.7521326399652
2024-01-01 12:00:00,1,1,-12.21,38,12,1,1,1,2.1,0.0,840.2423903303362
2024-01-01 13:00:00,1,-1,-12.25,43,13,1,1,1,3.6,0.0,838.8467014291766
2024-01-01 14:00:00,1,1,-11.15,41,14,1,1,1,3.1,0.0,829.9057375234688
2024-01-01 15:00:00,1,1,-11.11,41,15,1,1,1,3.1,0.0,832.4125053459252
2024-01-01 16:00:00,1,8,-8.95,29,16,1,1,1,0.0,0.0,845.2373503550341
2024-01-01 17:00:00,1,11,-10.65,21,17,1,1,1,1.5,0.0,873.262552616408
2024-01-01 18:00:00,1,11,-10.61,21,18,1,1,1,2.1,0.0,923.0508532327989
2024-01-01 19:00:00,1,16,-10.65,15,19,1,1,1,0.0,0.0,949.7885275550127
2024-01-01 20:00:00,1,17,-11.75,13,20,1,1,1,1.5,0.0,946.4584834759573
2024-01-01 21:00:00,1,17,-11.71,13,21,1,1,1,2.1,0.0,937.1179278362151
2024-01-01 22:00:00,1,16,-11.75,14,22,1,1,1,3.1,0.0,931.268140086326
2024-01-01 23:00:00,1,15,-11.15,15,23,1,1,1,3.1,0.0,899.5420932780644
2024-01-02 00:00:00,1,15,-11.11,15,0,2,1,0,3.6,0.0,809.5864032058248
2024-01-02 01:00:00,1,12,-10.05,20,1,2,1,0,4.6,0.0,774.9499864706687
2024-01-02 02:00:00,1,10,-9.45,24,2,2,1,0,3.1,0.0,759.5000589896213
2024-01-02 03:00:00,1,10,-9.41,24,3,2,1,0,5.1,0.0,759.7435014375399
2024-01-02 04:00:00,1,9,-8.35,29,4,2,1,0,0.0,0.0,753.40064314803
2024-01-02 05:00:00,1,8,-7.85,31,5,2,1,0,3.1,0.0,792.3635566501291
2024-01-02 06:00:00,1,8,-7.81,31,6,2,1,0,4.6,0.0,858.1079043538703
2024-01-02 07:00:00,1,9,-7.25,31,7,2,1,0,8.2,0.0,916.8323600536851
2024-01-02 08:00:00,1,8,-6.75,34,8,2,1,0,6.7,0.0,933.2266707262252
2024-01-02 09:00:00,1,8,-6.709999999999999,34,9,2,1,0,6.7,0.0,926.8364554010388
2024-01-02 10:00:00,1,9,-8.35,29,10,2,1,0,4.1,0.0,911.2748288887719
2024-01-02 11:00:00,1,9,-8.35,28,11,2,1,0,0.0,0.0,894.1763427592064
2024-01-02 12:00:00,1,9,-8.309999999999999,28,12,2,1,0,4.6,0.0,882.8724112413156
2024-01-02 13:00:00,1,8,0.65,60,13,2,1,0,4.6,0.0,874.3823640267847
2024-01-02 14:00:00,1,8,0.65,58,14,2,1,0,0.0,0.0,863.3628600563381
2024-01-02 15:00:00,1,8,0.61,58,15,2,1,0,0.0,0.0,862.2157836597119
2024-01-02 16:00:00,1,9,0.65,54,16,2,1,0,3.6,0.0,870.1508538948153
2024-01-02 17:00:00,1,11,0.65,48,17,2,1,0,5.1,0.0,886.4531380037763
2024-01-02 18:00:00,1,11,0.61,48,18,2,1,0,5.1,0.0,939.8045820227414
2024-01-02 19:00:00,1,13,0.65,43,19,2,1,0,1.5,0.0,977.6063278851673
2024-01-02 20:00:00,1,14,0.65,40,20,2,1,0,2.1,0.0,994.299114435943
2024-01-02 21:00:00,1,14,0.61,40,21,2,1,0,2.1,0.0,989.8173946972033
2024-01-02 22:00:00,1,15,-1.75,31,22,2,1,0,3.1,0.0,956.3333784857914
2024-01-02 23:00:00,1,14,-1.75,33,23,2,1,0,3.6,0.0,916.3706754432155
2024-01-03 00:00:00,1,14,-1.7100000000000002,33,0,3,1,0,3.6,0.0,812.9666419333901
2024-01-03 01:00:00,1,11,-1.75,41,1,3,1,0,2.1,0.0,768.5125294139566
2024-01-03 02:00:00,1,11,-0.65,44,2,3,1,0,2.6,0.0,738.9026121319705
2024-01-03 03:00:00,1,11,-0.61,44,3,3,1,0,4.6,0.0,743.3428041578534
2024-01-03 04:00:00,1,11,-0.65,44,4,3,1,0,1.5,0.0,736.408072304717
2024-01-03 05:00:00,1,6,-1.75,59,5,3,1,0,2.1,0.0,800.1974926273358
2024-01-03 06:00:00,1,6,-1.7100000000000002,59,6,3,1,0,3.1,0.0,865.4670892035085
2024-01-03 07:00:00,1,3,-1.75,69,7,3,1,0,2.6,0.0,953.9636360782091
2024-01-03 08:00:00,1,4,-1.15,69,8,3,1,0,2.6,0.0,956.9867734258569
2024-01-03 09:00:00,1,4,-1.11,70,9,3,1,0,2.6,0.0,945.8912455308173
2024-01-03 10:00:00,1,3,-1.75,72,10,3,1,0,0.0,0.0,921.4764766543979
2024-01-03 11:00:00,1,2,-1.15,78,11,3,1,0,0.0,0.0,900.3525430981258
2024-01-03 12:00:00,1,2,-1.11,79,12,3,1,0,1.5,0.0,884.6842635679161
2024-01-03 13:00:00,1,1,-2.85,75,13,3,1,0,2.1,0.0,866.8084122676444
2024-01-03 14:00:00,1,1,-2.85,75,14,3,1,0,0.0,0.0,864.4213325680867
2024-01-03 15:00:00,1,1,-2.81,75,15,3,1,0,0.0,0.0,862.900920043611
2024-01-03 16:00:00,1,7,-0.65,57,16,3,1,0,0.0,0.0,864.6163000044533
2024-01-03 17:00:00,1,9,0.05,52,17,3,1,0,0.0,0.0,878.5631443070662
2024-01-03 18:00:00,1,9,0.01,52,18,3,1,0,2.6,0.0,937.9590710531684
2024-01-03 19:00:00,1,13,0.65,42,19,3,1,0,3.6,0.0,979.2332283088545
2024-01-03 20:00:00,1,14,0.05,37,20,3,1,0,2.6,0.0,994.6127493032589
2024-01-03 21:00:00,1,14,0.01,37,21,3,1,0,2.6,0.0,989.5351225639813
2024-01-03 22:00:00,1,16,-2.25,29,22,3,1,0,4.1,0.0,954.5078616327226
2024-01-03 23:00:00,1,14,-2.25,32,23,3,1,0,3.6,0.0,916.3178938214883
2024-01-04 00:00:00,1,14,-2.21,32,0,4,1,0,3.6,0.0,816.5029369446323
2024-01-04 01:00:00,1,10,-2.25,42,1,4,1,0,3.1,0.0,786.7573925070496
2024-01-04 02:00:00,1,9,-2.85,43,2,4,1,0,3.1,0.0,759.5594263045957
2024-01-04 03:00:00,1,9,-2.81,44,3,4,1,0,3.1,0.0,753.8342994218547
2024-01-04 04:00:00,1,8,-3.35,45,4,4,1,0,0.0,0.0,759.173794973555
2024-01-04 05:00:00,1,8,-3.95,42,5,4,1,0,1.5,0.0,789.2493289285908
2024-01-04 06:00:00,1,8,-3.91,42,6,4,1,0,1.5,0.0,842.8693300835561
2024-01-04 07:00:00,1,8,-3.35,44,7,4,1,0,2.1,0.0,913.3627225188012
2024-01-04 08:00:00,1,8,-3.35,45,8,4,1,0,1.5,0.0,924.3874599478264
2024-01-04 09:00:00,1,8,-3.31,45,9,4,1,0,1.5,0.0,919.2313922716589
2024-01-04 10:00:00,1,7,-3.95,45,10,4,1,0,0.0,0.0,910.2145035608246
2024-01-04 11:00:00,1,7,-3.35,47,11,4,1,0,2.1,0.0,893.8599223264538
2024-01-04 12:00:00,1,7,-3.31,47,12,4,1,0,2.1,0.0,874.5835422441112
2024-01-04 13:00:00,1,9,-2.85,42,13,4,1,0,5.7,0.0,868.2691284274363
2024-01-04 14:00:00,1,9,-2.85,42,14,4,1,0,13.4,0.0,877.5250610578939
2024-01-04 15:00:00,1,6,-1.11,60,15,4,1,0,14.9,0.0,895.6118412438701
2024-01-04 16:00:00,1,7,-1.75,53,16,4,1,0,5.1,0.0,875.7614746639226
2024-01-04 17:00:00,1,8,-2.85,45,17,4,1,0,7.7,0.0,905.195956575454
2024-01-04 18:00:00,1,8,-2.81,45,18,4,1,0,7.7,0.0,977.3109766668832
2024-01-04 19:00:00,1,8,-2.85,45,19,4,1,0,7.2,0.0,1050.536169575524
2024-01-04 20:00:00,1,9,-4.45,37,20,4,1,0,9.8,0.0,1055.0990897437262
2024-01-04 21:00:00,1,9,-4.41,37,21,4,1,0,11.8,0.0,1057.7790945568213
2024-01-04 22:00:00,1,9,-6.15,33,22,4,1,0,12.4,0.0,1032.164315869572
2024-01-04 23:00:00,1,9,-6.15,33,23,4,1,0,6.7,0.0,962.1157242198474
2024-01-05 00:00:00,1,9,-6.11,33,0,5,1,0,6.7,0.0,865.4606314496609
2024-01-05 01:00:00,1,8,-3.35,45,1,5,1,0,3.1,0.0,813.6384090379767
2024-01-05 02:00:00,1,7,-3.95,45,2,5,1,0,4.1,0.0,786.3492407915655
2024-01-05 03:00:00,1,7,-3.91,45,3,5,1,0,4.6,0.0,781.0124606884649
2024-01-05 04:00:00,1,7,-5.65,39,4,5,1,0,2.6,0.0,777.3248152781098
2024-01-05 05:00:00,1,7,-6.15,38,5,5,1,0,7.7,0.0,814.0637093181754
2024-01-05 06:00:00,1,7,-6.11,38,6,5,1,0,9.8,0.0,870.234400436364
2024-01-05 07:00:00,1,6,-4.45,47,7,5,1,0,10.8,0.0,934.8740072525782
2024-01-05 08:00:00,1,6,-3.95,48,8,5,1,0,0.0,0.0,934.8915555269791
2024-01-05 09:00:00,1,6,-3.91,49,9,5,1,0,5.7,0.0,933.508591038162
2024-01-05 10:00:00,1,4,-3.35,59,10,5,1,0,1.5,0.0,901.7886811547539
2024-01-05 11:00:00,1,4,-3.35,59,11,5,1,0,0.0,0.0,871.8403222073609
2024-01-05 12:00:00,1,4,-3.31,59,12,5,1,0,7.7,0.0,872.5350860619033
2024-01-05 13:00:00,1,3,-3.35,61,13,5,1,0,4.1,0.0,858.4798394503532
2024-01-05 14:00:00,1,4,-3.35,59,14,5,1,0,4.1,0.0,846.8409337719461
2024-01-05 15:00:00,1,4,-3.31,59,15,5,1,0,6.7,0.0,849.8881995052143
2024-01-05 16:00:00,1,7,-2.85,49,16,5,1,0,9.3,0.0,861.9421355597326
2024-01-05 17:00:00,1,9,-3.35,42,17,5,1,0,7.2,0.0,866.67734343335
2024-01-05 18:00:00,1,9,-3.31,42,18,5,1,0,7.2,0.0,927.8409251397094
2024-01-05 19:00:00,1,11,-4.45,33,19,5,1,0,4.6,0.0,978.2479057069875
2024-01-05 20:00:00,1,12,-3.95,32,20,5,1,0,4.6,0.0,980.6216352520202
2024-01-05 21:00:00,1,12,-3.91,32,21,5,1,0,4.6,0.0,976.1969714146984
2024-01-05 22:00:00,1,12,-5.65,29,22,5,1,0,4.6,0.0,959.0984687462261
2024-01-05 23:00:00,1,11,-5.65,31,23,5,1,0,6.2,0.0,929.4959026870431
2024-01-06 00:00:00,1,11,-5.61,32,0,6,1,0,6.2,0.0,846.0421624079092
2024-01-06 01:00:00,1,9,-3.95,39,1,6,1,0,7.7,0.0,809.8499128951771
2024-01-06 02:00:00,1,9,-3.95,40,2,6,1,0,3.6,0.0,759.8981312831856
2024-01-06 03:00:00,1,9,-3.91,40,3,6,1,0,5.7,0.0,754.6496293747277
2024-01-06 04:00:00,1,9,-5.05,37,4,6,1,0,3.6,0.0,745.3325526967138
2024-01-06 05:00:00,1,8,-3.95,42,5,6,1,0,4.1,0.0,764.0887469065615
2024-01-06 06:00:00,1,8,-3.91,42,6,6,1,0,6.2,0.0,781.6048624981454
2024-01-06 07:00:00,1,8,-4.45,41,7,6,1,0,2.6,0.0,804.4613740791117
2024-01-06 08:00:00,1,7,-5.05,41,8,6,1,0,4.6,0.0,824.504459632931
2024-01-06 09:00:00,1,7,-5.01,42,9,6,1,0,4.6,0.0,821.9051803445404
2024-01-06 10:00:00,1,7,-3.95,46,10,6,1,0,1.5,0.0,806.784189635486
2024-01-06 11:00:00,1,7,-3.95,46,11,6,1,0,1.5,0.0,789.3808752590014
2024-01-06 12:00:00,1,7,-3.91,47,12,6,1,0,8.2,0.0,791.1160371902897
2024-01-06 13:00:00,1,6,-3.35,52,13,6,1,0,5.1,0.0,781.3439496208337
2024-01-06 14:00:00,1,6,-3.35,52,14,6,1,0,4.1,0.0,777.8402092371948
2024-01-06 15:00:00,1,6,-3.31,53,15,6,1,0,7.2,0.0,784.9866011779025
2024-01-06 16:00:00,1,8,-5.05,40,16,6,1,0,5.7,0.0,785.1823628783999
2024-01-06 17:00:00,1,9,-7.25,30,17,6,1,0,5.1,0.0,799.1186868959985
2024-01-06 18:00:00,1,9,-7.209999999999999,30,18,6,1,0,5.1,0.0,861.0225935190374
2024-01-06 19:00:00,1,12,-8.95,23,19,6,1,0,4.1,0.0,920.578248438399
2024-01-06 20:00:00,1,12,-10.65,20,20,6,1,0,5.1,0.0,942.806339076531
2024-01-06 21:00:00,1,12,-10.61,20,21,6,1,0,5.1,0.0,941.8945300798953
2024-01-06 22:00:00,1,12,-11.75,18,22,6,1,0,4.1,0.0,931.1761646888178
2024-01-06 23:00:00,1,11,-11.75,19,23,6,1,0,3.6,0.0,904.1400444276995
2024-01-07 00:00:00,1,11,-11.71,19,0,7,1,0,3.6,0.0,835.6744619678891
2024-01-07 01:00:00,1,8,-11.75,23,1,7,1,0,3.6,0.0,814.1681267547651
2024-01-07 02:00:00,1,7,-11.75,24,2,7,1,0,1.5,0.0,775.6991969304881
2024-01-07 03:00:00,1,7,-11.71,25,3,7,1,0,2.6,0.0,760.8947011422263
2024-01-07 04:00:00,1,6,-10.05,30,4,7,1,0,4.6,0.0,760.0533637813282
2024-01-07 05:00:00,1,5,-10.65,31,5,7,1,0,3.1,0.0,766.8174738681159
2024-01-07 06:00:00,1,5,-10.61,31,6,7,1,0,3.1,0.0,776.1961149631481
2024-01-07 07:00:00,1,2,-10.65,38,7,7,1,0,3.6,0.0,817.980385713782
2024-01-07 08:00:00,1,2,-10.65,38,8,7,1,0,3.1,0.0,817.7840735633985
2024-01-07 09:00:00,1,2,-10.61,38,9,7,1,0,4.6,0.0,812.396531277424
2024-01-07 10:00:00,1,1,-10.65,41,10,7,1,0,1.5,0.0,783.1025236276623
2024-01-07 11:00:00,1,1,-10.65,43,11,7,1,0,4.1,0.0,783.0765814070119
2024-01-07 12:00:00,1,1,-10.61,43,12,7,1,0,4.1,0.0,765.4269591352756
2024-01-07 13:00:00,1,-1,-11.15,45,13,7,1,0,1.5,0.0,748.8331678146496
2024-01-07 14:00:00,1,1,-10.65,41,14,7,1,0,3.1,0.0,743.2999581847616
2024-01-07 15:00:00,1,1,-10.61,41,15,7,1,0,4.6,0.0,757.1580517286989
2024-01-07 16:00:00,1,5,-10.65,31,16,7,1,0,5.1,0.0,763.1876729066128
2024-01-07 17:00:00,1,7,-10.65,27,17,7,1,0,4.1,0.0,784.8208179772685
2024-01-07 18:00:00,1,7,-10.61,27,18,7,1,0,4.1,0.0,870.2464054153538
2024-01-07 19:00:00,1,13,-13.35,14,19,7,1,0,4.6,0.0,901.5584756546687
2024-01-07 20:00:00,1,17,-19.45,7,20,7,1,0,5.7,0.0,910.3172725519271
2024-01-07 21:00:00,1,17,-19.41,7,21,7,1,0,6.7,0.0,909.5859205990487
2024-01-07 22:00:00,1,17,-24.45,4,22,7,1,0,9.3,0.0,905.7182161822811
2024-01-07 23:00:00,1,17,-26.15,4,23,7,1,0,11.3,0.0,871.2729531443109
2024-01-08 00:00:00,1,17,-25.01,4,0,1,1,0,12.9,0.0,776.6606428649177
2024-01-08 01:00:00,1,15,-21.75,6,1,1,1,0,15.4,0.0,740.7145062760644
2024-01-08 02:00:00,1,14,-20.65,7,2,1,1,0,14.9,0.0,730.2429314348501
2024-01-08 03:00:00,1,14,-20.61,8,3,1,1,0,14.9,0.0,729.3414936155968
2024-01-08 04:00:00,1,4,-3.95,54,4,1,1,0,10.8,0.0,784.1436335344441
2024-01-08 05:00:00,1,3,-3.35,61,5,1,1,0,12.9,0.0,820.8966732964782
2024-01-08 06:00:00,1,3,-3.31,62,6,1,1,0,12.9,0.0,887.794098863922
2024-01-08 07:00:00,1,3,-6.75,48,7,1,1,0,11.3,0.0,941.5113133183067
2024-01-08 08:00:00,1,2,-6.75,51,8,1,1,0,11.3,0.0,965.6327514204479
2024-01-08 09:00:00,1,2,-6.709999999999999,52,9,1,1,0,11.3,0.3,965.3580543980214
2024-01-08 10:00:00,1,2,-8.35,47,10,1,1,0,9.3,0.0,933.0281533444463
2024-01-08 11:00:00,1,2,-10.65,39,11,1,1,0,14.4,0.0,913.6030190815356
2024-01-08 12:00:00,1,2,-10.61,40,12,1,1,0,16.0,0.0,898.6977419470015
2024-01-08 13:00:00,1,1,-10.65,43,13,1,1,0,16.0,0.0,898.4425747903747
2024-01-08 14:00:00,1,1,-11.15,39,14,1,1,0,15.4,0.0,899.4281253024208
2024-01-08 15:00:00,1,1,-11.11,40,15,1,1,0,15.4,0.0,906.2830633230097
2024-01-08 16:00:00,1,3,-10.65,36,16,1,1,0,18.5,0.0,921.7502416207882
2024-01-08 17:00:00,1,4,-11.05,32,17,1,1,0,21.6,0.0,964.1370407100196
2024-01-08 18:00:00,1,4,-11.11,32,18,1,1,0,21.6,0.0,1015.0024654398269
2024-01-08 19:00:00,1,5,-11.15,30,19,1,1,0,18.0,0.0,1072.0584679036403
2024-01-08 20:00:00,1,6,-10.65,30,20,1,1,0,10.8,0.0,1085.3326149423501
2024-01-08 21:00:00,1,6,-10.61,30,21,1,1,0,12.4,0.0,1083.088085534851
2024-01-08 22:00:00,1,6,-10.05,31,22,1,1,0,10.8,0.0,1048.3740820550465
2024-01-08 23:00:00,1,6,-9.45,33,23,1,1,0,5.7,0.0,974.6671912766915
2024-01-09 00:00:00,1,6,-9.41,33,0,2,1,0,8.2,0.0,871.4858825266554
2024-01-09 01:00:00,1,4,-9.45,36,1,2,1,0,6.7,0.0,843.2817300139791
2024-01-09 02:00:00,1,4,-9.45,37,2,2,1,0,8.8,0.0,816.5293242040461
2024-01-09 03:00:00,1,4,-9.41,37,3,2,1,0,8.8,0.0,809.9842884615409
2024-01-09 04:00:00,1,3,-8.95,42,4,2,1,0,5.1,0.0,812.5326224583903
2024-01-09 05:00:00,1,2,-9.45,42,5,2,1,0,4.1,0.0,846.7865142203392
2024-01-09 06:00:00,1,2,-9.41,42,6,2,1,0,5.1,0.0,915.775925214967
2024-01-09 07:00:00,1,2,-12.25,35,7,2,1,0,3.1,0.0,964.0695995621318
2024-01-09 08:00:00,1,1,-12.25,36,8,2,1,0,2.6,0.0,981.2598446768559
2024-01-09 09:00:00,1,1,-12.21,36,9,2,1,0,2.6,0.0,966.2654205866468
2024-01-09 10:00:00,1,-2,-10.05,55,10,2,1,0,0.0,0.0,952.9133494500508
2024-01-09 11:00:00,1,-3,-10.05,58,11,2,1,0,2.6,0.0,933.7944118991743
2024-01-09 12:00:00,1,-3,-10.01,58,12,2,1,0,2.6,0.0,916.4323438054253
2024-01-09 13:00:00,1,-5,-11.15,62,13,2,1,0,1.5,0.0,904.519429016567
2024-01-09 14:00:00,1,-3,-10.05,60,14,2,1,0,2.1,0.0,899.4667408340991
2024-01-09 15:00:00,1,-3,-10.01,60,15,2,1,0,2.1,0.0,897.8178076636825
2024-01-09 16:00:00,1,4,-11.15,32,16,2,1,0,2.6,0.0,871.7101089803559
2024-01-09 17:00:00,1,6,-12.85,25,17,2,1,0,3.6,0.0,904.7726829723015
2024-01-09 18:00:00,1,6,-12.81,25,18,2,1,0,6.7,0.0,1003.0125857454129
2024-01-09 19:00:00,1,7,-14.45,20,19,2,1,0,5.7,0.0,1063.0306275008895
2024-01-09 20:00:00,1,9,-15.05,17,20,2,1,0,5.7,0.0,1053.3334854148268
2024-01-09 21:00:00,1,9,-15.01,17,21,2,1,0,5.7,0.0,1048.3240806308554
2024-01-09 22:00:00,1,9,-15.05,16,22,2,1,0,3.6,0.0,1014.9235466469529
2024-01-09 23:00:00,1,9,-15.65,16,23,2,1,0,2.1,0.0,957.545511100821
2024-01-10 00:00:00,1,9,-15.61,16,0,3,1,0,2.6,0.0,863.8578595043406
2024-01-10 01:00:00,1,7,-15.65,18,1,3,1,0,1.5,0.0,837.9890701870944
2024-01-10 02:00:00,1,4,-15.65,22,2,3,1,0,3.1,0.0,821.9877788516449
2024-01-10 03:00:00,1,4,-15.61,23,3,3,1,0,3.6,0.0,813.6995052794264
2024-01-10 04:00:00,1,6,-13.95,23,4,3,1,0,0.0,0.0,791.5142997729959
2024-01-10 05:00:00,1,7,-13.95,21,5,3,1,0,5.1,0.0,817.8250563476404
2024-01-10 06:00:00,1,7,-13.91,21,6,3,1,0,5.1,0.0,876.1103351838599
2024-01-10 07:00:00,1,7,-12.85,23,7,3,1,0,4.1,0.0,931.5004756769729
2024-01-10 08:00:00,1,6,-12.25,25,8,3,1,0,3.6,0.0,949.1218253299999
2024-01-10 09:00:00,1,6,-12.21,26,9,3,1,0,3.6,0.0,938.066965345075
2024-01-10 10:00:00,1,2,-12.85,32,10,3,1,0,3.1,0.0,933.0304646909769
2024-01-10 11:00:00,1,5,-12.25,27,11,3,1,0,3.6,0.0,895.2558372737692
2024-01-10 12:00:00,1,5,-12.21,28,12,3,1,0,3.6,0.0,873.9371966185201
2024-01-10 13:00:00,1,3,-12.25,31,13,3,1,0,5.7,0.0,869.1038946978097
2024-01-10 14:00:00,1,4,-12.25,30,14,3,1,0,8.8,0.0,875.2876522166417
2024-01-10 15:00:00,1,4,-12.21,30,15,3,1,0,8.8,0.0,877.5641567532275
2024-01-10 16:00:00,1,8,-12.25,22,16,3,1,0,6.7,0.0,877.6620732806027
2024-01-10 17:00:00,1,10,-12.25,19,17,3,1,0,6.2,0.0,885.7546990461983
2024-01-10 18:00:00,1,10,-12.21,20,18,3,1,0,6.2,0.0,950.4952356609299
2024-01-10 19:00:00,1,13,-11.75,17,19,3,1,0,5.1,0.0,997.9396764282524
2024-01-10 20:00:00,1,14,-11.15,16,20,3,1,0,6.2,0.0,1010.9676414412265
2024-01-10 21:00:00,1,14,-11.11,16,21,3,1,0,6.2,0.0,1006.0885945333619
2024-01-10 22:00:00,1,16,-11.15,15,22,3,1,0,2.6,0.0,959.9176880364693
2024-01-10 23:00:00,1,16,-11.15,15,23,3,1,0,3.1,0.0,904.0542410469725
2024-01-11 00:00:00,1,16,-11.11,15,0,4,1,0,3.1,0.0,812.5691784836213
2024-01-11 01:00:00,1,9,-11.15,22,1,4,1,0,2.6,0.0,812.8142471806589
2024-01-11 02:00:00,1,11,-9.45,23,2,4,1,0,3.1,0.0,754.2630380250814
2024-01-11 03:00:00,1,11,-9.41,23,3,4,1,0,3.6,0.0,749.7284610000224
2024-01-11 04:00:00,1,9,-8.95,26,4,4,1,0,5.7,0.0,773.6256285475619
2024-01-11 05:00:00,1,8,-8.35,30,5,4,1,0,3.6,0.0,799.2709798480101
2024-01-11 06:00:00,1,8,-8.309999999999999,30,6,4,1,0,3.6,0.0,853.0197198162263
2024-01-11 07:00:00,1,10,-5.65,33,7,4,1,0,7.7,0.0,906.3168903719347
2024-01-11 08:00:00,1,10,-6.75,30,8,4,1,0,9.3,0.0,921.8069460025292
2024-01-11 09:00:00,1,10,-6.709999999999999,30,9,4,1,0,9.3,0.0,920.8791265039215
2024-01-11 10:00:00,1,9,-6.15,33,10,4,1,0,11.3,0.0,921.6727150529971
2024-01-11 11:00:00,1,10,-4.45,36,11,4,1,0,16.0,0.0,907.7671046833334
2024-01-11 12:00:00,1,10,-4.41,36,12,4,1,0,16.0,0.0,892.4125842269311
2024-01-11 13:00:00,1,9,-3.95,39,13,4,1,0,12.9,0.0,878.1206277354165
2024-01-11 14:00:00,1,10,-5.05,34,14,4,1,0,13.9,0.0,873.5376586463001
2024-01-11 15:00:00,1,10,-5.01,34,15,4,1,0,13.9,0.0,876.2886843175861
2024-01-11 16:00:00,1,13,-3.95,31,16,4,1,0,12.4,0.0,880.9805300202615
2024-01-11 17:00:00,1,13,-4.45,29,17,4,1,0,17.0,0.0,893.4290218587832
2024-01-11 18:00:00,1,14,-5.61,25,18,4,1,0,14.9,0.0,940.9738491262276
2024-01-11 19:00:00,1,16,-7.25,20,19,4,1,0,14.4,0.0,992.2233223192862
2024-01-11 20:00:00,1,16,-7.85,19,20,4,1,0,19.0,0.0,1013.0669948134805
2024-01-11 21:00:00,1,16,-7.81,19,21,4,1,0,19.0,0.0,1008.6765506290727
2024-01-11 22:00:00,1,12,-4.45,31,22,4,1,0,11.3,0.0,1006.9675775651231
2024-01-11 23:00:00,1,10,-0.65,47,23,4,1,0,14.9,0.0,971.5986096757879
2024-01-12 00:00:00,1,7,1.7100000000000002,68,0,5,1,0,13.4,0.0,857.3622775865934
2024-01-12 01:00:00,1,7,-2.85,50,1,5,1,0,18.0,0.0,824.4956400108147
2024-01-12 02:00:00,1,6,-5.65,43,2,5,1,0,12.9,0.0,808.1953699129791
2024-01-12 03:00:00,1,6,-5.61,43,3,5,1,0,13.9,0.0,800.8277402140234
2024-01-12 04:00:00,1,4,-6.75,44,4,5,1,0,15.4,0.0,818.953842308568
2024-01-12 05:00:00,1,4,-6.75,46,5,5,1,0,11.3,0.0,841.5740616358162
2024-01-12 06:00:00,1,4,-6.709999999999999,46,6,5,1,0,11.3,0.5,913.0573538600764
2024-01-12 07:00:00,1,3,-8.35,44,7,5,1,0,5.7,0.0,954.5690249637105
2024-01-12 08:00:00,1,3,-10.05,38,8,5,1,0,7.7,0.0,977.4987988837333
2024-01-12 09:00:00,1,3,-10.01,38,9,5,1,0,13.4,0.0,962.2798189482393
2024-01-12 10:00:00,1,3,-10.05,37,10,5,1,0,16.5,0.0,931.9513618206507
2024-01-12 11:00:00,1,3,-9.45,39,11,5,1,0,16.0,0.0,902.5113345858706
2024-01-12 12:00:00,1,3,-9.41,39,12,5,1,0,16.0,0.5,898.2552373102144
2024-01-12 13:00:00,1,4,-10.65,34,13,5,1,0,11.3,0.0,861.4666852255672
2024-01-12 14:00:00,1,4,-12.25,29,14,5,1,0,6.7,0.0,852.4495714993759
2024-01-12 15:00:00,1,4,-12.21,29,15,5,1,0,9.8,0.0,853.023483236989
2024-01-12 16:00:00,1,7,-13.35,22,16,5,1,0,9.3,0.0,862.2031606067001
2024-01-12 17:00:00,1,7,-12.25,24,17,5,1,0,8.2,0.0,882.6268366689044
2024-01-12 18:00:00,1,7,-12.21,24,18,5,1,0,8.2,0.0,957.6276288595716
2024-01-12 19:00:00,1,11,-15.05,15,19,5,1,0,4.6,0.0,990.2244500446222
2024-01-12 20:00:00,1,11,-17.25,12,20,5,1,0,6.7,0.0,1006.4721284948655
2024-01-12 21:00:00,1,11,-17.21,12,21,5,1,0,6.7,0.0,1001.7668993791565
2024-01-12 22:00:00,1,12,-17.85,11,22,5,1,0,14.4,0.0,980.2497042096525
2024-01-12 23:00:00,1,11,-15.65,14,23,5,1,0,12.4,0.0,945.4534506743712
2024-01-13 00:00:00,1,11,-15.61,14,0,6,1,0,12.4,0.0,859.7173543352457
