DATE,Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall
2024-07-03 03:00:00,3,27,18.31,60,3,3,7,0,8.8,1.0
2024-07-03 04:00:00,3,24,19.45,76,4,3,7,0,9.3,0.5
2024-07-03 05:00:00,3,23,20.05,84,5,3,7,0,6.2,2.5
2024-07-03 06:00:00,3,23,20.01,84,6,3,7,0,6.2,6.0
2024-07-03 07:00:00,3,23,18.35,74,7,3,7,0,1.5,0.0
2024-07-03 08:00:00,3,23,18.95,76,8,3,7,0,3.1,0.0
2024-07-03 09:00:00,3,23,18.91,76,9,3,7,0,3.1,0.3
2024-07-03 10:00:00,3,23,18.95,76,10,3,7,0,2.1,0.0
2024-07-03 11:00:00,3,23,18.95,76,11,3,7,0,1.5,0.0
2024-07-03 12:00:00,3,23,18.91,76,12,3,7,0,2.6,0.0
2024-07-03 13:00:00,3,24,19.45,74,13,3,7,0,3.1,0.0
2024-07-03 14:00:00,3,26,18.95,66,14,3,7,0,1.5,0.0
2024-07-03 15:00:00,3,26,18.91,66,15,3,7,0,1.5,0.0
2024-07-03 16:00:00,3,29,16.75,46,16,3,7,0,1.5,0.0
2024-07-03 17:00:00,3,31,15.65,40,17,3,7,0,3.1,0.0
2024-07-03 18:00:00,3,31,15.61,40,18,3,7,0,3.6,0.0
2024-07-03 19:00:00,3,33,14.45,33,19,3,7,0,2.1,0.0
2024-07-03 20:00:00,3,33,15.05,34,20,3,7,0,4.6,0.0
2024-07-03 21:00:00,3,33,15.01,34,21,3,7,0,5.7,0.0
2024-07-03 22:00:00,3,34,13.95,29,22,3,7,0,1.5,0.0
2024-07-03 23:00:00,3,36,12.85,25,23,3,7,0,5.1,0.0
2024-07-04 00:00:00,3,36,12.81,25,0,4,7,1,5.1,0.0
2024-07-04 01:00:00,3,33,11.75,27,1,4,7,1,4.1,0.0
2024-07-04 02:00:00,3,33,12.25,29,2,4,7,1,4.1,0.0
2024-07-04 03:00:00,3,33,12.21,29,3,4,7,1,4.1,0.0
2024-07-04 04:00:00,3,32,13.35,33,4,4,7,1,2.6,0.0
2024-07-04 05:00:00,3,31,15.05,39,5,4,7,1,1.5,0.0
2024-07-04 06:00:00,3,31,15.01,39,6,4,7,1,1.5,0.0
2024-07-04 07:00:00,3,31,12.85,33,7,4,7,1,1.5,0.0
2024-07-04 08:00:00,3,29,14.45,40,8,4,7,1,2.6,0.0
2024-07-04 09:00:00,3,29,14.41,40,9,4,7,1,2.6,0.0
2024-07-04 10:00:00,3,28,17.25,52,10,4,7,1,1.5,0.0
2024-07-04 11:00:00,3,27,17.85,56,11,4,7,1,0.0,0.0
2024-07-04 12:00:00,3,28,17.25,52,12,4,7,1,0.0,0.0
2024-07-04 13:00:00,3,30,13.35,36,13,4,7,1,3.1,0.0
2024-07-04 14:00:00,3,31,13.35,34,14,4,7,1,6.7,0.0
2024-07-04 15:00:00,3,31,13.31,34,15,4,7,1,8.8,0.0
2024-07-04 16:00:00,3,33,13.35,30,16,4,7,1,6.2,0.0
2024-07-04 17:00:00,3,35,12.85,26,17,4,7,1,3.1,0.0
2024-07-04 18:00:00,3,35,12.81,26,18,4,7,1,3.6,0.0
2024-07-04 19:00:00,3,36,12.25,24,19,4,7,1,3.1,0.0
2024-07-04 20:00:00,3,36,12.85,25,20,4,7,1,5.1,0.0
2024-07-04 21:00:00,3,36,12.81,25,21,4,7,1,5.1,0.0
2024-07-04 22:00:00,3,37,8.35,18,22,4,7,1,1.5,0.0
2024-07-04 23:00:00,3,37,8.35,17,23,4,7,1,1.5,0.0
2024-07-05 00:00:00,3,37,8.309999999999999,17,0,5,7,0,4.1,0.0
2024-07-05 01:00:00,3,36,9.45,20,1,5,7,0,2.1,0.0
2024-07-05 02:00:00,3,34,10.65,24,2,5,7,0,3.6,0.0
2024-07-05 03:00:00,3,34,10.61,24,3,5,7,0,5.7,0.0
2024-07-05 04:00:00,3,31,12.25,31,4,5,7,0,5.1,0.0
2024-07-05 05:00:00,3,31,12.85,34,5,5,7,0,0.0,0.0
2024-07-05 06:00:00,3,31,12.81,34,6,5,7,0,2.6,0.0
2024-07-05 07:00:00,3,29,11.75,34,7,5,7,0,5.7,0.0
2024-07-05 08:00:00,3,28,12.25,37,8,5,7,0,3.6,0.0
2024-07-05 09:00:00,3,28,12.21,37,9,5,7,0,4.6,0.0
2024-07-05 10:00:00,3,27,12.85,42,10,5,7,0,2.6,0.0
2024-07-05 11:00:00,3,26,13.35,45,11,5,7,0,2.1,0.0
2024-07-05 12:00:00,3,26,13.31,45,12,5,7,0,4.1,0.0
2024-07-05 13:00:00,3,28,13.35,40,13,5,7,0,4.6,0.0
2024-07-05 14:00:00,3,30,13.95,37,14,5,7,0,4.1,0.0
2024-07-05 15:00:00,3,30,13.91,37,15,5,7,0,4.1,0.0
2024-07-05 16:00:00,3,33,13.95,32,16,5,7,0,5.7,0.0
2024-07-05 17:00:00,3,34,13.35,29,17,5,7,0,2.6,0.0
2024-07-05 18:00:00,3,34,13.31,29,18,5,7,0,2.6,0.0
2024-07-05 19:00:00,3,37,12.85,23,19,5,7,0,2.6,0.0
2024-07-05 20:00:00,3,37,12.85,24,20,5,7,0,2.1,0.0
2024-07-05 21:00:00,3,37,12.81,24,21,5,7,0,2.1,0.0
2024-07-05 22:00:00,3,39,8.05,15,22,5,7,0,8.8,0.0
2024-07-05 23:00:00,3,27,15.05,48,23,5,7,0,13.4,21.8
2024-07-06 00:00:00,3,26,15.61,52,0,6,7,0,10.8,23.0
2024-07-06 01:00:00,3,28,12.25,38,1,6,7,0,8.8,0.0
2024-07-06 02:00:00,3,28,12.85,40,2,6,7,0,6.2,0.0
2024-07-06 03:00:00,3,28,12.81,40,3,6,7,0,6.2,0.0
2024-07-06 04:00:00,3,25,15.05,54,4,6,7,0,5.1,0.0
2024-07-06 05:00:00,3,25,13.35,48,5,6,7,0,3.6,0.0
2024-07-06 06:00:00,3,25,13.31,48,6,6,7,0,3.6,0.0
2024-07-06 07:00:00,3,23,16.15,64,7,6,7,0,2.6,0.0
2024-07-06 08:00:00,3,23,17.25,69,8,6,7,0,2.6,0.0
2024-07-06 09:00:00,3,23,17.21,69,9,6,7,0,2.6,0.0
2024-07-06 10:00:00,3,22,15.05,64,10,6,7,0,2.1,0.0
2024-07-06 11:00:00,3,22,15.05,66,11,6,7,0,0.0,0.0
2024-07-06 12:00:00,3,22,15.01,66,12,6,7,0,2.6,0.0
2024-07-06 13:00:00,3,24,13.35,51,13,6,7,0,2.6,0.0
2024-07-06 14:00:00,3,26,14.45,50,14,6,7,0,0.0,0.0
2024-07-06 15:00:00,3,26,14.41,50,15,6,7,0,2.6,0.0
2024-07-06 16:00:00,3,28,12.85,38,16,6,7,0,4.1,0.0
2024-07-06 17:00:00,3,29,13.35,37,17,6,7,0,2.1,0.0
2024-07-06 18:00:00,3,29,13.31,37,18,6,7,0,2.6,0.0
2024-07-06 19:00:00,3,33,12.85,30,19,6,7,0,0.0,0.0
2024-07-06 20:00:00,3,34,12.25,27,20,6,7,0,1.5,0.0
2024-07-06 21:00:00,3,34,12.21,27,21,6,7,0,1.5,0.0
2024-07-06 22:00:00,3,36,10.65,22,22,6,7,0,3.1,0.0
2024-07-06 23:00:00,3,36,9.45,20,23,6,7,0,0.0,0.0
2024-07-07 00:00:00,3,36,9.41,20,0,7,7,0,0.0,0.0
2024-07-07 01:00:00,3,34,11.15,25,1,7,7,0,4.1,0.0
2024-07-07 02:00:00,3,33,11.15,27,2,7,7,0,4.6,0.0
2024-07-07 03:00:00,3,33,11.11,27,3,7,7,0,9.3,0.0
2024-07-07 04:00:00,3,29,15.05,42,4,7,7,0,6.7,0.0
2024-07-07 05:00:00,3,28,14.45,43,5,7,7,0,5.7,0.0
2024-07-07 06:00:00,3,28,14.41,43,6,7,7,0,5.7,0.0
2024-07-07 07:00:00,3,27,13.95,44,7,7,7,0,4.6,0.0
2024-07-07 08:00:00,3,26,13.95,47,8,7,7,0,3.6,0.0
2024-07-07 09:00:00,3,26,13.91,47,9,7,7,0,3.6,0.0
2024-07-07 10:00:00,3,24,14.45,54,10,7,7,0,3.6,0.0
2024-07-07 11:00:00,3,24,13.95,52,11,7,7,0,3.6,0.0
2024-07-07 12:00:00,3,24,13.91,52,12,7,7,0,4.1,0.0
2024-07-07 13:00:00,3,26,13.95,48,13,7,7,0,4.6,0.0
2024-07-07 14:00:00,3,28,14.45,44,14,7,7,0,3.6,0.0
2024-07-07 15:00:00,3,28,14.41,44,15,7,7,0,3.6,0.0
2024-07-07 16:00:00,3,32,13.35,33,16,7,7,0,2.6,0.0
2024-07-07 17:00:00,3,34,11.75,25,17,7,7,0,2.1,0.0
2024-07-07 18:00:00,3,34,11.71,25,18,7,7,0,2.1,0.0
2024-07-07 19:00:00,3,38,6.75,15,19,7,7,0,3.1,0.0
2024-07-07 20:00:00,3,38,5.05,13,20,7,7,0,2.6,0.0
2024-07-07 21:00:00,3,38,5.01,13,21,7,7,0,2.6,0.0
2024-07-07 22:00:00,3,39,2.25,10,22,7,7,0,3.6,0.0
2024-07-07 23:00:00,3,39,2.25,10,23,7,7,0,2.1,0.0
2024-07-08 00:00:00,3,39,2.21,10,0,1,7,0,2.1,0.0
2024-07-08 01:00:00,3,37,2.85,12,1,1,7,0,1.5,0.0
2024-07-08 02:00:00,3,34,6.15,17,2,1,7,0,1.5,0.0
2024-07-08 03:00:00,3,34,6.11,17,3,1,7,0,2.6,0.0
2024-07-08 04:00:00,3,33,6.75,20,4,1,7,0,0.0,0.0
2024-07-08 05:00:00,3,32,6.75,21,5,1,7,0,0.0,0.0
2024-07-08 06:00:00,3,32,6.709999999999999,21,6,1,7,0,2.6,0.0
2024-07-08 07:00:00,3,31,1.15,15,7,1,7,0,5.1,0.0
2024-07-08 08:00:00,3,30,0.65,15,8,1,7,0,4.1,0.0
2024-07-08 09:00:00,3,30,0.61,15,9,1,7,0,4.6,0.0
2024-07-08 10:00:00,3,27,4.45,24,10,1,7,0,3.1,0.0
2024-07-08 11:00:00,3,26,9.45,36,11,1,7,0,1.5,0.0
2024-07-08 12:00:00,3,26,9.41,36,12,1,7,0,2.6,0.0
2024-07-08 13:00:00,3,27,12.25,41,13,1,7,0,7.2,0.0
2024-07-08 14:00:00,3,28,12.85,40,14,1,7,0,7.7,0.0
2024-07-08 15:00:00,3,28,12.81,40,15,1,7,0,10.3,0.0
2024-07-08 16:00:00,3,29,12.85,37,16,1,7,0,8.2,0.0
2024-07-08 17:00:00,3,31,12.85,34,17,1,7,0,8.8,0.0
2024-07-08 18:00:00,3,31,12.81,34,18,1,7,0,8.8,0.0
2024-07-08 19:00:00,3,32,12.85,31,19,1,7,0,3.6,0.0
2024-07-08 20:00:00,3,32,13.35,32,20,1,7,0,4.1,0.0
2024-07-08 21:00:00,3,32,13.31,32,21,1,7,0,7.7,0.0
2024-07-08 22:00:00,3,32,13.35,33,22,1,7,0,3.6,0.0
2024-07-08 23:00:00,3,31,13.35,34,23,1,7,0,8.2,0.0
2024-07-09 00:00:00,3,31,13.31,34,0,2,7,0,8.2,0.0
2024-07-09 01:00:00,3,29,13.35,37,1,2,7,0,5.7,0.0
2024-07-09 02:00:00,3,28,13.35,40,2,2,7,0,6.2,0.0
2024-07-09 03:00:00,3,28,13.31,40,3,2,7,0,6.2,0.0
2024-07-09 04:00:00,3,27,13.95,44,4,2,7,0,5.1,0.0
2024-07-09 05:00:00,3,27,13.35,44,5,2,7,0,6.7,0.0
2024-07-09 06:00:00,3,27,13.31,44,6,2,7,0,6.7,0.0
2024-07-09 07:00:00,3,26,13.35,47,7,2,7,0,5.1,0.0
2024-07-09 08:00:00,3,26,13.35,47,8,2,7,0,0.0,0.0
2024-07-09 09:00:00,3,26,13.31,46,9,2,7,0,2.6,0.0
2024-07-09 10:00:00,3,24,13.35,50,10,2,7,0,2.6,0.0
2024-07-09 11:00:00,3,24,14.45,55,11,2,7,0,2.6,0.0
2024-07-09 12:00:00,3,24,14.41,55,12,2,7,0,3.1,0.0
2024-07-09 13:00:00,3,26,13.95,48,13,2,7,0,3.1,0.0
2024-07-09 14:00:00,3,28,13.95,42,14,2,7,0,5.1,0.0
2024-07-09 15:00:00,3,28,13.91,42,15,2,7,0,5.1,0.0
2024-07-09 16:00:00,3,30,13.95,37,16,2,7,0,4.6,0.0
2024-07-09 17:00:00,3,32,13.95,34,17,2,7,0,3.6,0.0
2024-07-09 18:00:00,3,32,13.91,34,18,2,7,0,3.6,0.0
2024-07-09 19:00:00,3,34,12.25,26,19,2,7,0,5.1,0.0
2024-07-09 20:00:00,3,36,10.65,22,20,2,7,0,2.1,0.0
2024-07-09 21:00:00,3,36,10.61,22,21,2,7,0,3.1,0.0
2024-07-09 22:00:00,3,36,8.95,19,22,2,7,0,1.5,0.0
2024-07-09 23:00:00,3,37,7.85,17,23,2,7,0,3.1,0.0
2024-07-10 00:00:00,3,37,7.81,17,0,3,7,0,3.1,0.0
2024-07-10 01:00:00,3,32,8.05,23,1,3,7,0,19.6,0.0
2024-07-10 02:00:00,3,29,11.05,33,2,3,7,0,14.9,0.0
2024-07-10 03:00:00,3,29,9.41,30,3,3,7,0,11.8,0.0
2024-07-10 04:00:00,3,28,9.45,31,4,3,7,0,7.7,0.0
2024-07-10 05:00:00,3,28,10.65,33,5,3,7,0,4.6,0.0
2024-07-10 06:00:00,3,28,10.61,33,6,3,7,0,5.7,0.0
2024-07-10 07:00:00,3,26,12.25,42,7,3,7,0,2.6,0.0
2024-07-10 08:00:00,3,26,11.75,41,8,3,7,0,1.5,0.0
2024-07-10 09:00:00,3,26,11.71,41,9,3,7,0,2.6,0.0
2024-07-10 10:00:00,3,24,12.25,46,10,3,7,0,6.7,0.0
2024-07-10 11:00:00,3,23,12.85,52,11,3,7,0,4.1,0.0
2024-07-10 12:00:00,3,23,12.81,52,12,3,7,0,4.1,0.0
2024-07-10 13:00:00,3,26,12.85,45,13,3,7,0,4.6,0.0
2024-07-10 14:00:00,3,27,12.85,42,14,3,7,0,2.1,0.0
2024-07-10 15:00:00,3,27,12.81,42,15,3,7,0,2.1,0.0
2024-07-10 16:00:00,3,31,12.85,34,16,3,7,0,3.6,0.0
2024-07-10 17:00:00,3,32,12.25,30,17,3,7,0,5.1,0.0
2024-07-10 18:00:00,3,32,12.21,30,18,3,7,0,5.1,0.0
2024-07-10 19:00:00,3,35,10.05,22,19,3,7,0,2.6,0.0
2024-07-10 20:00:00,3,36,10.05,21,20,3,7,0,2.1,0.0
2024-07-10 21:00:00,3,36,10.01,21,21,3,7,0,3.1,0.0
2024-07-10 22:00:00,3,37,9.0,18,22,3,7,0,6.2,0.0
2024-07-10 23:00:00,3,32,11.05,27,23,3,7,0,9.3,0.0
2024-07-11 00:00:00,3,32,11.11,27,0,4,7,0,9.3,0.0
2024-07-11 01:00:00,3,31,7.25,23,1,4,7,0,7.7,0.0
2024-07-11 02:00:00,3,29,8.35,27,2,4,7,0,3.6,0.0
2024-07-11 03:00:00,3,29,8.309999999999999,27,3,4,7,0,3.6,0.0
2024-07-11 04:00:00,3,28,10.05,33,4,4,7,0,6.2,0.0
2024-07-11 05:00:00,3,28,9.45,31,5,4,7,0,4.1,0.0
2024-07-11 06:00:00,3,28,9.41,31,6,4,7,0,4.1,0.0
2024-07-11 07:00:00,3,27,10.05,35,7,4,7,0,2.6,0.0
2024-07-11 08:00:00,3,25,10.65,40,8,4,7,0,3.1,0.0
2024-07-11 09:00:00,3,25,10.61,40,9,4,7,0,3.6,0.0
2024-07-11 10:00:00,3,23,11.15,46,10,4,7,0,3.1,0.0
2024-07-11 11:00:00,3,23,11.15,48,11,4,7,0,5.1,0.0
2024-07-11 12:00:00,3,23,11.11,48,12,4,7,0,5.1,0.0
2024-07-11 13:00:00,3,24,11.15,43,13,4,7,0,4.6,0.0
2024-07-11 14:00:00,3,27,11.15,38,14,4,7,0,4.1,0.0
2024-07-11 15:00:00,3,27,11.11,38,15,4,7,0,4.1,0.0
2024-07-11 16:00:00,3,31,10.65,29,16,4,7,0,1.5,0.0
2024-07-11 17:00:00,3,33,10.65,26,17,4,7,0,2.1,0.0
2024-07-11 18:00:00,3,33,10.61,26,18,4,7,0,3.1,0.0
2024-07-11 19:00:00,3,35,10.65,23,19,4,7,0,2.1,0.0
2024-07-11 20:00:00,3,33,10.05,24,20,4,7,0,3.6,0.0
2024-07-11 21:00:00,3,33,10.01,24,21,4,7,0,3.6,0.0
2024-07-11 22:00:00,3,35,6.15,17,22,4,7,0,2.6,0.0
2024-07-11 23:00:00,3,36,5.05,15,23,4,7,0,5.7,0.0
2024-07-12 00:00:00,3,36,5.01,15,0,5,7,0,5.7,0.0
2024-07-12 01:00:00,3,34,4.45,16,1,5,7,0,3.6,0.0
2024-07-12 02:00:00,3,32,6.75,20,2,5,7,0,3.1,0.0
2024-07-12 03:00:00,3,32,6.709999999999999,20,3,5,7,0,5.1,0.0
2024-07-12 04:00:00,3,31,7.25,22,4,5,7,0,7.2,0.0
2024-07-12 05:00:00,3,30,7.25,24,5,5,7,0,6.7,0.0
2024-07-12 06:00:00,3,30,7.209999999999999,24,6,5,7,0,6.7,0.0
2024-07-12 07:00:00,3,28,7.25,27,7,5,7,0,2.6,0.0
2024-07-12 08:00:00,3,27,7.25,28,8,5,7,0,1.5,0.0
2024-07-12 09:00:00,3,27,7.209999999999999,28,9,5,7,0,1.5,0.0
2024-07-12 10:00:00,3,26,8.95,35,10,5,7,0,2.1,0.0
2024-07-12 11:00:00,3,25,9.45,37,11,5,7,0,3.6,0.0
2024-07-12 12:00:00,3,25,9.41,37,12,5,7,0,4.1,0.0
2024-07-12 13:00:00,3,27,10.65,35,13,5,7,0,4.1,0.0
2024-07-12 14:00:00,3,29,11.75,35,14,5,7,0,4.6,0.0
2024-07-12 15:00:00,3,29,11.71,34,15,5,7,0,5.1,0.0
2024-07-12 16:00:00,3,32,5.05,18,16,5,7,0,4.1,0.0
2024-07-12 17:00:00,3,33,5.65,18,17,5,7,0,5.1,0.0
2024-07-12 18:00:00,3,33,5.61,18,18,5,7,0,5.1,0.0
2024-07-12 19:00:00,3,36,6.15,16,19,5,7,0,6.2,0.0
2024-07-12 20:00:00,3,36,4.45,14,20,5,7,0,7.7,0.0
2024-07-12 21:00:00,3,36,5.05,15,21,5,7,0,7.2,0.0
2024-07-12 22:00:00,3,36,3.35,13,22,5,7,0,5.7,0.0
2024-07-12 23:00:00,3,35,2.85,13,23,5,7,0,3.6,0.0
2024-07-13 00:00:00,3,35,2.81,13,0,6,7,0,5.1,0.0
2024-07-13 01:00:00,3,34,2.85,14,1,6,7,0,6.2,0.0
2024-07-13 02:00:00,3,32,3.35,16,2,6,7,0,5.7,0.0
2024-07-13 03:00:00,3,32,3.31,16,3,6,7,0,5.7,0.0
2024-07-13 04:00:00,3,31,4.45,19,4,6,7,0,5.7,0.0
2024-07-13 05:00:00,3,29,3.35,19,5,6,7,0,4.6,0.0
2024-07-13 06:00:00,3,29,3.31,19,6,6,7,0,4.6,0.0
2024-07-13 07:00:00,3,28,5.65,24,7,6,7,0,3.6,0.0
2024-07-13 08:00:00,3,27,6.15,27,8,6,7,0,0.0,0.0
2024-07-13 09:00:00,3,26,6.15,29,9,6,7,0,1.5,0.0
2024-07-13 10:00:00,3,24,6.15,31,10,6,7,0,0.0,0.0
2024-07-13 11:00:00,3,24,6.75,32,11,6,7,0,2.1,0.0
2024-07-13 12:00:00,3,24,6.709999999999999,32,12,6,7,0,2.6,0.0
2024-07-13 13:00:00,3,26,7.25,30,13,6,7,0,4.1,0.0
2024-07-13 14:00:00,3,28,8.35,29,14,6,7,0,1.5,0.0
2024-07-13 15:00:00,3,28,8.309999999999999,29,15,6,7,0,2.1,0.0
2024-07-13 16:00:00,3,32,6.15,20,16,6,7,0,2.1,0.0
2024-07-13 17:00:00,3,33,5.05,18,17,6,7,0,3.1,0.0
2024-07-13 18:00:00,3,33,5.01,18,18,6,7,0,5.1,0.0
2024-07-13 19:00:00,3,35,5.05,15,19,6,7,0,7.2,0.0
2024-07-13 20:00:00,3,36,3.95,14,20,6,7,0,3.6,0.0
2024-07-13 21:00:00,3,36,4.45,14,21,6,7,0,3.1,0.0
2024-07-13 22:00:00,3,36,3.95,14,22,6,7,0,3.6,0.0
2024-07-13 23:00:00,3,36,4.45,14,23,6,7,0,4.6,0.0
2024-07-14 00:00:00,3,36,4.41,14,0,7,7,0,4.6,0.0
2024-07-14 01:00:00,3,34,4.45,15,1,7,7,0,6.2,0.0
2024-07-14 02:00:00,3,33,5.65,18,2,7,7,0,4.1,0.0
2024-07-14 03:00:00,3,31,6.15,21,3,7,7,0,3.6,0.0
2024-07-14 04:00:00,3,31,8.35,25,4,7,7,0,3.6,0.0
2024-07-14 05:00:00,3,31,9.45,27,5,7,7,0,6.7,0.0
2024-07-14 06:00:00,3,29,10.05,30,6,7,7,0,3.6,0.0
2024-07-14 07:00:00,3,28,12.85,38,7,7,7,0,4.6,0.0
2024-07-14 08:00:00,3,28,13.35,41,8,7,7,0,5.7,0.0
2024-07-14 09:00:00,3,28,13.31,41,9,7,7,0,5.7,0.0
2024-07-14 10:00:00,3,26,13.35,45,10,7,7,0,4.6,0.0
2024-07-14 11:00:00,3,26,13.95,48,11,7,7,0,4.1,0.0
2024-07-14 12:00:00,3,26,14.45,50,12,7,7,0,2.6,0.0
2024-07-14 13:00:00,3,27,14.45,47,13,7,7,0,3.1,0.0
2024-07-14 14:00:00,3,28,14.45,44,14,7,7,0,3.6,0.0
2024-07-14 15:00:00,3,28,14.41,44,15,7,7,0,4.1,0.0
2024-07-14 16:00:00,3,32,13.35,33,16,7,7,0,3.6,0.0
2024-07-14 17:00:00,3,33,12.25,29,17,7,7,0,3.1,0.0
2024-07-14 18:00:00,3,33,11.75,27,18,7,7,0,2.6,0.0
2024-07-14 19:00:00,3,35,11.75,24,19,7,7,0,3.1,0.0
2024-07-14 20:00:00,3,37,11.15,21,20,7,7,0,2.1,0.0
2024-07-14 21:00:00,3,37,11.11,21,21,7,7,0,2.1,0.0
2024-07-14 22:00:00,3,37,10.05,20,22,7,7,0,4.1,0.0
2024-07-14 23:00:00,3,36,8.95,19,23,7,7,0,2.1,0.0
2024-07-15 00:00:00,3,36,9.45,20,0,1,7,0,2.6,0.0
2024-07-15 01:00:00,3,34,9.45,22,1,1,7,0,3.6,0.0
2024-07-15 02:00:00,3,34,10.05,23,2,1,7,0,3.1,0.0
2024-07-15 03:00:00,3,34,10.01,23,3,1,7,0,3.1,0.0
2024-07-15 04:00:00,3,31,9.45,27,4,1,7,0,2.6,0.0
2024-07-15 05:00:00,3,29,14.45,41,5,1,7,0,3.1,0.0
2024-07-15 06:00:00,3,29,14.41,41,6,1,7,0,3.6,0.0
2024-07-15 07:00:00,3,27,15.05,47,7,1,7,0,5.1,0.0
2024-07-15 08:00:00,3,27,14.45,47,8,1,7,0,5.7,0.0
2024-07-15 09:00:00,3,27,14.41,47,9,1,7,0,5.7,0.0
2024-07-15 10:00:00,3,25,15.05,54,10,1,7,0,2.6,0.0
2024-07-15 11:00:00,3,25,15.05,54,11,1,7,0,3.1,0.0
2024-07-15 12:00:00,3,25,15.01,54,12,1,7,0,3.1,0.0
2024-07-15 13:00:00,3,27,14.45,47,13,1,7,0,2.6,0.0
2024-07-15 14:00:00,3,28,15.05,44,14,1,7,0,3.6,0.0
2024-07-15 15:00:00,3,28,15.01,44,15,1,7,0,4.1,0.0
2024-07-15 16:00:00,3,32,14.45,35,16,1,7,0,2.6,0.0
2024-07-15 17:00:00,3,33,13.95,32,17,1,7,0,2.1,0.0
2024-07-15 18:00:00,3,33,13.91,32,18,1,7,0,2.1,0.0
2024-07-15 19:00:00,3,36,11.75,23,19,1,7,0,3.1,0.0
2024-07-15 20:00:00,3,36,11.15,22,20,1,7,0,2.6,0.0
2024-07-15 21:00:00,3,36,11.11,22,21,1,7,0,3.1,0.0
2024-07-15 22:00:00,3,37,8.35,17,22,1,7,0,2.1,0.0
2024-07-15 23:00:00,3,37,5.65,15,23,1,7,0,2.1,0.0
2024-07-16 00:00:00,3,37,5.61,15,0,2,7,0,3.6,0.0
2024-07-16 01:00:00,3,36,5.65,15,1,2,7,0,5.1,0.0
2024-07-16 02:00:00,3,34,8.35,20,2,2,7,0,3.6,0.0
2024-07-16 03:00:00,3,34,8.309999999999999,20,3,2,7,0,3.6,0.0
2024-07-16 04:00:00,3,32,9.45,25,4,2,7,0,2.1,0.0
2024-07-16 05:00:00,3,31,10.05,27,5,2,7,0,4.1,0.0
2024-07-16 06:00:00,3,31,10.01,27,6,2,7,0,5.1,0.0
2024-07-16 07:00:00,3,29,13.35,38,7,2,7,0,5.1,0.0
2024-07-16 08:00:00,3,28,13.35,41,8,2,7,0,5.7,0.0
2024-07-16 09:00:00,3,28,13.31,41,9,2,7,0,5.7,0.0
2024-07-16 10:00:00,3,26,13.95,47,10,2,7,0,3.6,0.0
2024-07-16 11:00:00,3,26,13.95,48,11,2,7,0,4.1,0.0
2024-07-16 12:00:00,3,26,13.91,48,12,2,7,0,4.1,0.0
2024-07-16 13:00:00,3,27,13.35,44,13,2,7,0,4.6,0.0
2024-07-16 14:00:00,3,29,13.95,40,14,2,7,0,2.1,0.0
2024-07-16 15:00:00,3,29,13.91,40,15,2,7,0,2.1,0.0
2024-07-16 16:00:00,3,32,13.35,33,16,2,7,0,0.0,0.0
2024-07-16 17:00:00,3,34,13.35,29,17,2,7,0,2.1,0.0
2024-07-16 18:00:00,3,34,13.31,29,18,2,7,0,2.1,0.0
2024-07-16 19:00:00,3,36,11.75,24,19,2,7,0,1.5,0.0
2024-07-16 20:00:00,3,37,10.05,20,20,2,7,0,1.5,0.0
2024-07-16 21:00:00,3,37,10.01,20,21,2,7,0,3.6,0.0
2024-07-16 22:00:00,3,38,6.75,15,22,2,7,0,2.1,0.0
2024-07-16 23:00:00,3,39,2.85,11,23,2,7,0,1.5,0.0
2024-07-17 00:00:00,3,39,2.81,11,0,3,7,0,4.1,0.0
2024-07-17 01:00:00,3,37,2.25,12,1,3,7,0,2.6,0.0
2024-07-17 02:00:00,3,35,5.05,15,2,3,7,0,2.6,0.0
2024-07-17 03:00:00,3,35,5.01,15,3,3,7,0,3.1,0.0
2024-07-17 04:00:00,3,33,3.95,16,4,3,7,0,5.1,0.0
2024-07-17 05:00:00,3,32,3.95,17,5,3,7,0,5.1,0.0
2024-07-17 06:00:00,3,32,3.91,17,6,3,7,0,5.1,0.0
2024-07-17 07:00:00,3,29,6.15,23,7,3,7,0,3.1,0.0
2024-07-17 08:00:00,3,28,6.75,26,8,3,7,0,2.6,0.0
2024-07-17 09:00:00,3,28,6.709999999999999,25,9,3,7,0,3.1,0.0
2024-07-17 10:00:00,3,26,11.15,39,10,3,7,0,2.6,0.0
2024-07-17 11:00:00,3,25,12.25,45,11,3,7,0,2.6,0.0
2024-07-17 12:00:00,3,25,12.21,45,12,3,7,0,2.6,0.0
2024-07-17 13:00:00,3,28,11.75,36,13,3,7,0,2.6,0.0
2024-07-17 14:00:00,3,30,12.85,35,14,3,7,0,1.5,0.0
2024-07-17 15:00:00,3,30,12.81,35,15,3,7,0,2.6,0.0
2024-07-17 16:00:00,3,33,13.95,32,16,3,7,0,0.0,0.0
2024-07-17 17:00:00,3,34,13.35,28,17,3,7,0,3.1,0.0
2024-07-17 18:00:00,3,34,13.31,28,18,3,7,0,5.7,0.0
2024-07-17 19:00:00,3,37,9.45,19,19,3,7,0,7.2,0.0
2024-07-17 20:00:00,3,37,8.95,18,20,3,7,0,6.2,0.0
2024-07-17 21:00:00,3,37,8.91,18,21,3,7,0,6.2,0.0
2024-07-17 22:00:00,3,38,6.75,15,22,3,7,0,7.2,0.0
